gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2465212401	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34182005	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		US		Vermont			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.633397	-73.132858	5.0						2019-10-03T10:37:36Z	3	10	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	34182005			2019-10-10T22:36:35Z	CC_BY_NC_4_0	gglynn	gglynn			2020-01-15T18:48:07.553Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2465148288	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35412374	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.277545	-79.912818							2018-06-24T16:13:00Z	24	6	2018	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	35412374			2019-11-07T15:59:42Z	CC_BY_NC_4_0	Bruce Holst	Bruce Holst			2020-01-15T18:47:56.932Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2465128901	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33714340	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.728167	-79.84118	12.0						2019-10-01T14:43:10Z	1	10	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	33714340				CC_BY_NC_4_0	wingcheelee	wingcheelee			2020-01-15T18:47:54.428Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2465126739	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33224673	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		US		Michigan			28eb1a3f-1c15-4a95-931a-4af90ecb574d	46.835344	-89.549036	5.0						2019-09-22T18:00:14Z	22	9	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	33224673			2019-09-22T22:49:51Z	CC_BY_NC_4_0	ryruther	ryruther			2020-01-15T18:48:54.747Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2465089906	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/17076913	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.178889	-77.6825	500.0						2018-09-28T11:48:00Z	28	9	2018	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	17076913			2019-07-04T19:53:36Z	CC_BY_NC_4_0	jwiltshire	jwiltshire			2020-01-15T18:47:31.381Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2460079307	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35916516	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		US		Wisconsin			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.814125	-88.247636	5.0						2019-11-20T09:35:00Z	20	11	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	35916516			2019-11-21T14:04:21Z	CC_BY_NC_4_0	Daniel Carter	Daniel Carter			2020-01-15T18:48:58.278Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2429307811	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33620546	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.387762	-80.145139	185.0						2019-09-27T15:47:00Z	27	9	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	33620546			2019-10-07T16:19:07Z	CC_BY_NC_4_0	juliaallen91	juliaallen91			2020-01-15T18:48:54.008Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2429270323	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33487624	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		US		Vermont			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.226894	-73.31378	10.0						2019-09-27T09:27:36Z	27	9	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	33487624			2019-09-27T17:12:04Z	CC_BY_NC_4_0	levikeszey	levikeszey			2020-01-15T18:49:07.972Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2423023139	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32548185	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.467858	-80.534539	6.0						2019-09-11T16:31:50Z	11	9	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	32548185			2019-09-13T01:28:18Z	CC_BY_NC_4_0	claudiakwiat	claudiakwiat			2020-01-15T18:48:33.148Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2423004710	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32479486	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.739746	-79.329584	190.0						2019-09-02T13:35:00Z	2	9	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	32479486			2019-09-10T17:44:54Z	CC_BY_NC_4_0	Katherine Baird	Katherine Baird			2020-01-15T18:48:12.322Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2422935644	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32225078	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.869909	-78.782687	31.0						2019-09-06T10:49:00Z	6	9	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	32225078			2019-09-10T16:01:19Z	CC_BY_NC_4_0	mferguson	mferguson			2020-01-15T18:48:28.801Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2422934683	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32220965	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha × glauca		CA		Ontario			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.86991	-78.786641	15.0						2019-09-06T10:49:00Z	6	9	2019	8960288	8960288	HUMAN_OBSERVATION	iNaturalist	Observations	32220965			2019-09-06T16:43:11Z	CC_BY_NC_4_0	tylerh	tylerh			2020-01-15T18:48:43.106Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2332674704	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4	urn:USGS:NAS:1599945	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha X glauca	Godr. (pro sp.)	US	[No locality description provided]	Mi	established		c3ad790a-d426-4ac1-8e32-da61f81f0117	42.79287	-86.18568							2012-07-26T00:00:00Z	26	7	2012	8960288	8960288	UNKNOWN			1599945				CC0_1_0					2020-01-14T22:36:50.874Z		GEODETIC_DATUM_ASSUMED_WGS84
2332674616	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4	urn:USGS:NAS:1597801	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha X glauca	Godr. (pro sp.)	US	[No locality description provided]	Mi	established		c3ad790a-d426-4ac1-8e32-da61f81f0117	46.4082	-84.18129							2011-07-04T00:00:00Z	4	7	2011	8960288	8960288	UNKNOWN			1597801				CC0_1_0					2020-01-14T22:36:50.811Z		GEODETIC_DATUM_ASSUMED_WGS84
2332674604	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4	urn:USGS:NAS:1595094	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha glauca		SPECIES	Typha glauca Godr.	Typha X glauca	Godr. (pro sp.)	CA	[No locality description provided]	Ont	established		c3ad790a-d426-4ac1-8e32-da61f81f0117	42.30079	-82.61155							2011-06-28T00:00:00Z	28	6	2011	8960288	8960288	UNKNOWN			1595094				CC0_1_0					2020-01-14T22:36:50.620Z		GEODETIC_DATUM_ASSUMED_WGS84
